eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
9.6e-07,0.0001,9.6e-07,5.7e-07,0.0,0.00195654,2.45219677
9.6e-07,0.0001,9.6e-07,5.2e-07,0.0,0.00192458,2.45219685
9.5e-07,0.0001,9.5e-07,4.8e-07,0.0,0.00189315,2.45219692
9.6e-07,0.0001,9.6e-07,4.5e-07,0.0,0.00186224,2.45219699
9.6e-07,0.0001,9.6e-07,6.2e-07,0.0,0.00183183,2.45219706
9.5e-07,0.0001,9.5e-07,6.1e-07,0.0,0.00180193,2.45219713
9.3e-07,0.0001,9.3e-07,5e-07,0.0,0.00177251,2.45219719
9.2e-07,0.0001,9.2e-07,3.8e-07,0.0,0.00174358,2.45219726
9.3e-07,0.0001,9.3e-07,2.2e-07,0.0,0.00171513,2.45219732
9.3e-07,0.0001,9.3e-07,3.9e-07,0.0,0.00168714,2.45219737
9e-07,0.0001,9e-07,4e-07,0.0,0.00165961,2.45219743
8.8e-07,0.0001,8.8e-07,4.1e-07,0.0,0.00163253,2.45219749
8.7e-07,0.0001,8.7e-07,6.4e-07,0.0,0.0016059,2.45219754
8.6e-07,0.0001,8.6e-07,4.2e-07,0.0,0.0015797,2.45219759
8.5e-07,0.0001,8.5e-07,2.4e-07,0.0,0.00155394,2.45219764
8.4e-07,0.0001,8.4e-07,6.1e-07,0.0,0.0015286,2.45219769
8.3e-07,0.0001,8.3e-07,4.3e-07,0.0,0.00150367,2.45219773
8.1e-07,0.0001,8.1e-07,5.4e-07,0.0,0.00147916,2.45219778
8.1e-07,0.0001,8.1e-07,4.2e-07,0.0,0.00145504,2.45219782
8.1e-07,0.0001,8.1e-07,5.3e-07,0.0,0.00143132,2.45219786
8.1e-07,0.0001,8.1e-07,6.4e-07,0.0,0.001408,2.4521979
8.2e-07,0.0001,8.2e-07,2.9e-07,0.0,0.00138505,2.45219794
8.2e-07,0.0001,8.2e-07,5.6e-07,0.0,0.00136249,2.45219798
8e-07,0.0001,8e-07,6.4e-07,0.0,0.00134029,2.45219802
7.8e-07,0.0001,7.8e-07,6.6e-07,0.0,0.00131845,2.45219805
7.8e-07,0.0001,7.8e-07,5.2e-07,0.0,0.00129697,2.45219809
7.8e-07,0.0001,7.8e-07,5.6e-07,0.0,0.00127585,2.45219812
7.9e-07,0.0001,7.9e-07,4.6e-07,0.0,0.00125507,2.45219815
7.8e-07,0.0001,7.8e-07,6.5e-07,0.0,0.00123463,2.45219819
7.6e-07,0.0001,7.6e-07,6.6e-07,0.0,0.00121453,2.45219822
7.5e-07,0.0001,7.5e-07,6.8e-07,0.0,0.00119476,2.45219825
7.5e-07,0.0001,7.5e-07,4.2e-07,0.0,0.0011753,2.45219827
7.7e-07,0.0001,7.7e-07,5.7e-07,0.0,0.00115617,2.4521983
7.7e-07,0.0001,7.7e-07,6.9e-07,0.0,0.00113735,2.45219833
7.7e-07,0.0001,7.7e-07,6.3e-07,0.0,0.00111884,2.45219835
7.6e-07,0.0001,7.6e-07,2.5e-07,0.0,0.00110063,2.45219838
7.5e-07,0.0001,7.5e-07,5.7e-07,0.0,0.00108272,2.4521984
7.5e-07,0.0001,7.5e-07,5.5e-07,0.0,0.0010651,2.45219843
7.4e-07,0.0001,7.4e-07,3.7e-07,0.0,0.00104778,2.45219845
7.3e-07,0.0001,7.3e-07,5.4e-07,0.0,0.00103073,2.45219847
7.1e-07,0.0001,7.1e-07,2.6e-07,0.0,0.00101396,2.45219849
7e-07,0.0001,7e-07,6.6e-07,0.0,0.00099748,2.45219851
7.1e-07,0.0001,7.1e-07,4.2e-07,0.0,0.00098126,2.45219853
7e-07,0.0001,7e-07,3.5e-07,0.0,0.0009653,2.45219855
6.9e-07,0.0001,6.9e-07,4.9e-07,0.0,0.0009496,2.45219857
6.8e-07,0.0001,6.8e-07,4.2e-07,0.0,0.00093417,2.45219859
6.8e-07,0.0001,6.8e-07,4.5e-07,0.0,0.00091898,2.4521986
6.7e-07,0.0001,6.7e-07,3.9e-07,0.0,0.00090404,2.45219862
6.7e-07,0.0001,6.7e-07,3.6e-07,0.0,0.00088935,2.45219864
6.7e-07,0.0001,6.7e-07,5e-07,0.0,0.0008749,2.45219865
6.6e-07,0.0001,6.6e-07,2.3e-07,0.0,0.00086068,2.45219867
6.6e-07,0.0001,6.6e-07,5.2e-07,0.0,0.0008467,2.45219868
6.7e-07,0.0001,6.7e-07,2.4e-07,0.0,0.00083294,2.4521987
6.6e-07,0.0001,6.6e-07,5.6e-07,0.0,0.00081941,2.45219871
6.6e-07,0.0001,6.6e-07,4e-07,0.0,0.0008061,2.45219872
6.8e-07,0.0001,6.8e-07,2.6e-07,0.0,0.000793,2.45219874
6.8e-07,0.0001,6.8e-07,5.3e-07,0.0,0.00078012,2.45219875
6.9e-07,0.0001,6.9e-07,6.6e-07,0.0,0.00076746,2.45219876
6.9e-07,0.0001,6.9e-07,6.8e-07,0.0,0.00075499,2.45219877
6.8e-07,0.0001,6.8e-07,5e-07,0.0,0.00074274,2.45219878
6.9e-07,0.0001,6.9e-07,6e-07,0.0,0.00073068,2.45219879
7e-07,0.0001,7e-07,2.7e-07,0.0,0.00071882,2.45219881
7.1e-07,0.0001,7.1e-07,3.9e-07,0.0,0.00070715,2.45219882
7e-07,0.0001,7.1e-07,6.1e-07,0.0,0.00069567,2.45219883
