t,params,num_params,num_time_steps,error_bound,error_bound_factor,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,variance,dtdt_trained,re_im_grad
0,"[0.         0.         0.         0.         0.         0.
 1.57079633 1.57079633 1.57079633]",9,10,,,2.5980779364960744,0.002117086171216714,1.0,0.0,1e-06,,,0.0,0.0,0.0,,8.999999999999986,8.999999999999986,2.2410269281795694,-2.2455089820359273
0.0011562735986597136,"[ 1.75825000e-03  3.00000000e-06  3.02000000e-06  3.78170000e-04
 -4.00000000e-08  4.40000000e-07  1.57250009e+00  1.57079932e+00
  1.57079930e+00]",9,10,,,2.597804175387873,0.002219815519084866,0.99999098,0.00300396,0.00300396,,,-0.02081259,-0.00519357,0.01561902,,8.999999999999996,8.999973026835452,2.2415313312952425,-2.2464589122340133
0.004932631304886205,"[ 9.66422000e-03  5.45400000e-05  6.27300000e-05  7.82581000e-03
 -1.57500000e-05  3.65900000e-05  1.57591016e+00  1.57085080e+00
  1.57084258e+00]",9,10,,,2.589384466657653,0.004647689362113904,0.99983611,0.01280214,0.01280214,,,-0.08876145,-0.0222277,0.06653374,,8.999999999999993,8.999505929161389,2.2513919801800357,-2.2729929965867437
0.009978010858747527,"[ 3.72967100e-02  2.22000000e-04  3.85770000e-04  4.49237000e-02
 -5.51020000e-04  3.92310000e-04  1.56347661e+00  1.57101015e+00
  1.57085362e+00]",9,10,,,2.481110782345662,0.015928185574299557,0.99934141,0.02566505,0.02566505,,,-0.17938992,-0.04624041,0.13314951,,8.999999999999982,8.997861824088709,2.3345369184381553,-2.5882440141274805
0.01576233197125198,"[ 1.03797730e-01  5.36430000e-04  1.97834000e-03  1.35497030e-01
 -7.65441000e-03  2.53269000e-03  1.51476317e+00  1.57107717e+00
  1.56987986e+00]",9,10,,,2.2086493210074045,0.023082100290454894,0.99848347,0.03895006,0.03895006,,,-0.2828791,-0.08196568,0.20091342,,8.99999999999999,8.993281627445176,3.0495830966214474,-3.5823664504400776
0.022233289194362096,"[ 0.17861548  0.00163035  0.01105539  0.23442401 -0.03977758  0.01530195
  1.4605722   1.56988013  1.56168708]",9,10,,,2.075951285342954,0.021003022702818775,0.99728743,0.05210006,0.05210006,,,-0.39784207,-0.1329228,0.26491927,,8.999999999999991,8.982331529270505,3.7905038648432217,-4.231630827498332
0.029142771234979988,"[ 0.24549381  0.00565611  0.05706267  0.32026563 -0.10988367  0.08044945
  1.41643209  1.56521705  1.51692744]",9,10,,,1.6776764114200542,0.029326348184152636,0.99583675,0.0645569,0.0645569,,,-0.51928825,-0.19733934,0.32194891,,8.999999999999995,8.96105718414674,4.426389647075162,-5.286424344893316
0.036789519531667564,"[ 0.30962105  0.01410899  0.14400557  0.40117511 -0.22222711  0.20464316
  1.37739761  1.55553754  1.43242694]",9,10,,,1.141866631751183,0.029944091475420747,0.99454181,0.07393006,0.07393006,,,-0.65166153,-0.29040245,0.36125909,,8.999999999999986,8.915666419663602,5.818509786380069,-6.7151584006684395
0.050074250203906885,"[ 0.40690878  0.02488683  0.25759683  0.52314993 -0.44950454  0.37487665
  1.32242733  1.54129666  1.32653973]",9,10,,,0.6793198551316019,0.025127344993363738,0.9930859,0.08322312,0.08322312,,,-0.87516076,-0.48384827,0.39131249,,9.0,8.765890851571724,7.0416484531646475,-7.6730319195801755
0.07947510571801963,"[ 0.58578445  0.03526895  0.41976651  0.74544582 -0.84879842  0.63607573
  1.23553887  1.51824371  1.19383017]",9,10,,,0.21167811743924458,0.01636883968600993,0.99191189,0.09002519,0.09002519,,,-1.33115354,-0.94663856,0.38451498,,8.99999999999999,8.103875432766142,7.523189982030933,-7.791128894697226
0.1508215112850183,"[ 0.89385948  0.06076427  0.68662954  1.12138221 -1.25030642  1.02604506
  1.13565435  1.44616577  1.03833016]",9,10,,,0.04610455035186623,0.008321872852876241,0.99281431,0.08484483,0.08484483,,,-2.15606837,-1.89964671,0.25642166,,8.999999999999993,5.391342391676254,5.250709626554228,-5.319963194333667
0.22085144155041925,"[ 1.08356492  0.08581009  0.87991956  1.34875956 -1.42278359  1.25956325
  1.10918984  1.3748561   0.96939112]",9,10,,,0.025958961510529746,0.005384190537274983,0.99412015,0.07673666,0.07673666,,,-2.60414629,-2.46526241,0.13888389,,8.999999999999996,2.9224812602186043,2.8638283770525383,-2.8928178847942188
0.36740829944288167,"[ 1.28462187  0.12360001  1.14016159  1.5841923  -1.62216315  1.51248649
  1.11301372  1.2722789   0.91493748]",9,10,,,0.011212164427393694,0.002310905256236834,0.99536281,0.06813645,0.06813645,,,-2.92786639,-2.89893688,0.02892952,,8.999999999999998,0.5961649825126383,0.5853587036748858,-0.5906989867781886
0.5479089049954092,"[ 1.37153373  0.14237281  1.28362698  1.684424   -1.73131363  1.62564135
  1.12584459  1.21889613  0.89596766]",9,10,,,0.004048000869185376,0.0008076273446786095,0.99560923,0.06629935,0.06629935,,,-2.99164204,-2.98797522,0.00366682,,8.999999999999995,0.07200408536392011,0.07068317519714161,-0.07133543712501418
0.7778182700300849,"[ 1.40308699  0.14931044  1.34296763  1.72079096 -1.77719465  1.66768482
  1.13234556  1.19810843  0.88955087]",9,10,,,0.0010721746200754432,0.0002105757964941659,0.99561642,0.06624497,0.06624497,,,-2.99946974,-2.9991985,0.00027124,,9.0,0.004808367440341854,0.004718533549787614,-0.004762875715856768
1.0,"[ 1.41095448  0.1510947   1.35833072  1.7298554  -1.78919604  1.67829828
  1.13404714  1.19282644  0.88799197]",9,10,,,0.000292163636002432,5.709019912934938e-05,0.99560867,0.06630356,0.06630356,,,-2.99996313,-2.99994173,2.14e-05,,8.999999999999993,0.00034961525074095334,0.0003430113094774938,-0.0003462706003141225
