eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
0.07857834,1e-08,0.07857838,0.0,0.13044614,0.78820216,1.08032843
0.08392835,1e-08,0.08392835,0.0,0.13998932,0.78925857,1.08230063
0.08755736,1e-08,0.08755739,0.0,0.14657496,0.79031194,1.08427812
0.09338069,1e-08,0.09338069,0.0,0.15712332,0.79144325,1.08641427
0.09734649,1e-08,0.09734649,0.0,0.16444064,0.79257096,1.08855652
0.09848624,1e-08,0.09848624,1e-08,0.16671913,0.79366429,1.09064596
0.10286733,1e-08,0.10286737,0.0,0.17484432,0.79470637,1.09264904
0.10586376,1e-08,0.10586376,0.0,0.18049479,0.79566738,1.09450646
0.10796933,1e-08,0.10796937,0.0,0.18456757,0.79669007,1.09649396
0.11344162,1e-08,0.11344165,0.0,0.19483169,0.79770843,1.09848434
0.11874837,1e-08,0.1187484,0.0,0.20548615,0.80101932,1.10503513
0.12899915,1e-08,0.12899919,0.0,0.22515737,0.80286689,1.10874518
