t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,0.0,5.577494881216557e-07,5.577494881216557e-07,3.501046936511124e-07,1.0,0.0,1e-06,,,0.3162,0.3162,0.0,1.3066,0.6379151399999999,0.0011015070479999973,0.5379327,0.5379325182574143,-0.5379326091285516
1.3405804875496513e-07,"[-1.30000000e-07 -6.00000000e-08 -0.00000000e+00  0.00000000e+00
  1.57079642e+00  1.57079627e+00 -0.00000000e+00  0.00000000e+00]",8,10,1.3069522533959093e-11,0.00014946795438385637,5.870376707193913e-07,3.661724913038494e-07,1.0,0.0,1e-06,,,0.31619986,0.31619986,-0.0,1.3066,0.6379151937860263,0.0011013562296671832,0.5379328449960841,0.5379327530741297,-0.5379327990349345
6.364568599931806e-07,"[-6.10000000e-07 -2.80000000e-07 -0.00000000e+00  0.00000000e+00
  1.57079676e+00  1.57079605e+00  0.00000000e+00  0.00000000e+00]",8,10,2.9841693605733556e-11,2.7134548144701107e-07,5.697624175043452e-07,3.463609566689903e-07,1.0,0.0,1e-06,,,0.31619932,0.31619932,-0.0,1.3066,0.6379153953559882,0.001100791019436737,0.5379333883866046,0.537933594211329,-0.5379334912988045
1.7557855366377737e-06,"[-1.69000000e-06 -7.60000000e-07 -0.00000000e+00  0.00000000e+00
  1.57079753e+00  1.57079556e+00 -0.00000000e+00  0.00000000e+00]",8,10,1.3851501257624606e-10,0.0001481361599466741,5.09698133959981e-07,2.6865627695842383e-07,1.0,0.0,1e-06,,,0.31619811,0.31619811,-0.0,1.3066,0.6379158444485242,0.001099531746252114,0.5379345990440376,0.5379343157494924,-0.5379344573966351
4.502528434440857e-06,"[-4.33000000e-06 -1.96000000e-06 -0.00000000e+00  0.00000000e+00
  1.57079942e+00  1.57079437e+00  0.00000000e+00  0.00000000e+00]",8,10,1.736807089980757e-10,-1.2308254406310886e-06,5.059816493496193e-07,2.598241394359729e-07,1.0,0.0,1e-06,,,0.31619516,0.31619516,0.0,1.3066,0.637916946491383,0.0010964415819940438,0.5379375698994855,0.5379377050544079,-0.5379376374768187
1.291707673162036e-05,"[-1.24200000e-05 -5.62000000e-06 -0.00000000e+00  0.00000000e+00
  1.57080520e+00  1.57079071e+00  0.00000000e+00  0.00000000e+00]",8,10,7.218420904321444e-10,-6.691163997901973e-06,5.272569064186255e-07,3.025894070492297e-07,1.0,0.0,1e-06,,,0.3161861,0.3161861,0.0,1.3066,0.6379203226122216,0.0010869748672616302,0.5379466710182751,0.5379468779843817,-0.5379467745011894
3.1141619205640876e-05,"[-2.99300000e-05 -1.35400000e-05 -0.00000000e+00  0.00000000e+00
  1.57081772e+00  1.57078279e+00 -0.00000000e+00  0.00000000e+00]",8,10,0,5.12305302550527e-07,5.12305302550527e-07,3.07216547907511e-07,1.0,0.0,1e-06,,,0.31616649,0.31616649,0.0,1.3066,0.6379276350141201,0.0010664709760681277,0.5379663826008265,0.5379665809677785,-0.5379664817841712
3.9686172366538495e-05,"[-3.81500000e-05 -1.72500000e-05 -0.00000000e+00  0.00000000e+00
  1.57082359e+00  1.57077907e+00 -0.00000000e+00  0.00000000e+00]",8,10,7.494659194125427e-10,-6.997755178567552e-06,4.969040155569632e-07,2.634440479181884e-07,1.0,0.0,1e-06,,,0.3161573,0.3161573,0.0,1.3066,0.6379310635546435,0.0010568574965210027,0.5379756243756426,0.537975511887558,-0.5379755681314768
4.8230725527436114e-05,"[-4.63600000e-05 -2.09700000e-05 -0.00000000e+00  0.00000000e+00
  1.57082946e+00  1.57077536e+00 -0.00000000e+00  0.00000000e+00]",8,10,4.659401887293227e-10,-4.182797616604595e-06,4.7660427068827975e-07,2.3948927083309246e-07,1.0,0.0,1e-06,,,0.31614811,0.31614811,0.0,1.3066,0.6379344921784442,0.0010472438543828323,0.5379848661657769,0.53798449896646,-0.5379846825660048
6.342336441822223e-05,"[-6.09600000e-05 -2.75700000e-05 -0.00000000e+00  0.00000000e+00
  1.57083990e+00  1.57076876e+00 -0.00000000e+00  0.00000000e+00]",8,10,6.969949816465437e-10,-6.329026639234094e-06,6.409231772305539e-07,4.2914089034181294e-07,1.0,0.0,1e-06,,,0.31613176,0.31613176,0.0,1.3066,0.6379405886432945,0.001030149938026339,0.5380012985505259,0.5380004800347324,-0.5380008892924237
