eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
2.33e-06,0.009999999999999787,2.29e-06,8.8e-07,2e-08,0.00372511,2.45219064
2.3e-06,0.009999999999999787,2.26e-06,9e-07,2e-08,0.00366395,2.45219091
2.27e-06,0.009999999999999787,2.24e-06,1.55e-06,2e-08,0.00360381,2.45219118
2.25e-06,0.010000000000000231,2.21e-06,5.7e-07,2e-08,0.00354467,2.45219144
2.22e-06,0.009999999999999787,2.18e-06,2.29e-06,2e-08,0.0034865,2.45219169
2.21e-06,0.009999999999999787,2.17e-06,7.5e-07,2e-08,0.0034293,2.45219193
2.18e-06,0.009999999999999787,2.14e-06,1.32e-06,1e-08,0.00337304,2.45219216
2.16e-06,0.009999999999999787,2.12e-06,2.64e-06,1e-08,0.00331772,2.45219239
2.15e-06,0.009999999999999787,2.11e-06,1.43e-06,1e-08,0.00326332,2.45219261
2.13e-06,0.009999999999999787,2.09e-06,1.36e-06,1e-08,0.0032098,2.45219282
2.1e-06,0.009999999999999787,2.07e-06,1.1e-06,1e-08,0.00315718,2.45219302
2.08e-06,0.009999999999999787,2.05e-06,1.31e-06,1e-08,0.00310541,2.45219322
2.06e-06,0.009999999999999787,2.03e-06,1.93e-06,1e-08,0.0030545,2.45219341
2.04e-06,0.009999999999999787,2.01e-06,1.58e-06,1e-08,0.00300444,2.4521936
2.03e-06,0.009999999999999787,1.99e-06,1.66e-06,1e-08,0.0029552,2.45219378
2.01e-06,0.009999999999999787,1.98e-06,9.8e-07,1e-08,0.00290678,2.45219395
1.99e-06,0.009999999999999787,1.95e-06,1.57e-06,1e-08,0.00285917,2.45219412
1.97e-06,0.009999999999999787,1.94e-06,6.1e-07,1e-08,0.00281233,2.45219428
1.94e-06,0.009999999999999787,1.91e-06,1.66e-06,1e-08,0.00276627,2.45219444
1.93e-06,0.009999999999999787,1.9e-06,1.68e-06,1e-08,0.00272097,2.45219459
1.91e-06,0.009999999999999787,1.88e-06,1.01e-06,1e-08,0.00267642,2.45219473
1.89e-06,0.009999999999999787,1.86e-06,6.7e-07,1e-08,0.00263261,2.45219488
1.87e-06,0.009999999999999787,1.84e-06,2.1e-06,1e-08,0.00258951,2.45219501
1.86e-06,0.009999999999999787,1.83e-06,9.4e-07,1e-08,0.00254712,2.45219515
1.84e-06,0.009999999999999787,1.81e-06,7.1e-07,1e-08,0.00250544,2.45219528
1.81e-06,0.009999999999999787,1.78e-06,1.38e-06,1e-08,0.00246445,2.4521954
1.8e-06,0.009999999999999787,1.77e-06,1.24e-06,1e-08,0.00242412,2.45219552
1.78e-06,0.009999999999999787,1.75e-06,6.3e-07,1e-08,0.00238447,2.45219564
1.76e-06,0.009999999999999787,1.73e-06,1.87e-06,1e-08,0.00234547,2.45219575
1.75e-06,0.009999999999999787,1.72e-06,1.43e-06,1e-08,0.00230711,2.45219586
1.73e-06,0.009999999999999787,1.7e-06,7.6e-07,1e-08,0.00226938,2.45219596
1.71e-06,0.009999999999999787,1.68e-06,1.33e-06,1e-08,0.00223227,2.45219607
1.7e-06,0.009999999999999787,1.67e-06,5.8e-07,1e-08,0.00219577,2.45219617
1.68e-06,0.009999999999999787,1.65e-06,7.3e-07,1e-08,0.00215987,2.45219626
1.65e-06,0.009999999999999787,1.63e-06,9.6e-07,1e-08,0.00212457,2.45219635
1.64e-06,0.009999999999999787,1.61e-06,8.9e-07,1e-08,0.00208985,2.45219644
1.62e-06,0.009999999999999787,1.59e-06,1.03e-06,1e-08,0.0020557,2.45219653
1.6e-06,0.009999999999999787,1.58e-06,1.1e-06,1e-08,0.00202212,2.45219661
1.59e-06,0.009999999999999787,1.56e-06,2.52e-06,1e-08,0.00198908,2.45219669
1.59e-06,0.009999999999999787,1.56e-06,4.6e-07,1e-08,0.00195658,2.45219677
1.57e-06,0.009999999999999787,1.54e-06,2.64e-06,1e-08,0.00192463,2.45219685
1.57e-06,0.009999999999999787,1.54e-06,5.4e-07,1e-08,0.0018932,2.45219692
1.55e-06,0.009999999999999787,1.52e-06,6.3e-07,1e-08,0.00186229,2.45219699
1.53e-06,0.009999999999999787,1.5e-06,6.9e-07,1e-08,0.00183188,2.45219706
1.51e-06,0.009999999999999787,1.48e-06,8.6e-07,1e-08,0.00180197,2.45219713
1.49e-06,0.009999999999999787,1.47e-06,1.37e-06,1e-08,0.00177256,2.45219719
1.48e-06,0.009999999999999787,1.46e-06,7.3e-07,1e-08,0.00174363,2.45219726
1.46e-06,0.009999999999999787,1.44e-06,5.4e-07,1e-08,0.00171518,2.45219732
1.45e-06,0.009999999999999787,1.42e-06,7.1e-07,0.0,0.00168719,2.45219737
1.43e-06,0.009999999999999787,1.41e-06,4.5e-07,0.0,0.00165966,2.45219743
1.41e-06,0.009999999999999787,1.39e-06,1.94e-06,0.0,0.00163258,2.45219749
1.41e-06,0.009999999999999787,1.38e-06,1.59e-06,0.0,0.00160595,2.45219754
1.4e-06,0.009999999999999787,1.38e-06,7.3e-07,0.0,0.00157975,2.45219759
1.38e-06,0.009999999999999787,1.36e-06,2.39e-06,0.0,0.00155399,2.45219764
1.39e-06,0.009999999999999787,1.36e-06,1.16e-06,0.0,0.00152866,2.45219769
1.37e-06,0.009999999999999787,1.35e-06,5.6e-07,0.0,0.00150373,2.45219773
1.36e-06,0.009999999999999787,1.33e-06,1e-06,0.0,0.00147922,2.45219778
1.34e-06,0.009999999999999787,1.32e-06,7.9e-07,0.0,0.0014551,2.45219782
1.33e-06,0.009999999999999787,1.31e-06,1.75e-06,0.0,0.00143139,2.45219786
1.33e-06,0.009999999999999787,1.3e-06,1.39e-06,0.0,0.00140805,2.4521979
1.32e-06,0.009999999999999787,1.3e-06,5.6e-07,0.0,0.00138511,2.45219794
1.3e-06,0.009999999999999787,1.28e-06,1.29e-06,0.0,0.00136254,2.45219798
1.29e-06,0.009999999999999787,1.27e-06,7.8e-07,0.0,0.00134034,2.45219802
1.28e-06,0.009999999999999787,1.26e-06,9.2e-07,0.0,0.0013185,2.45219805
1.27e-06,0.009999999999999787,1.25e-06,2.4e-07,0.0,0.00129702,2.45219809
1.25e-06,0.009999999999999787,1.23e-06,7.3e-07,0.0,0.0012759,2.45219812
1.24e-06,0.009999999999999787,1.22e-06,9.5e-07,0.0,0.00125512,2.45219815
1.23e-06,0.009999999999999787,1.21e-06,1.48e-06,0.0,0.00123468,2.45219819
1.22e-06,0.009999999999999787,1.2e-06,1.31e-06,0.0,0.00121458,2.45219822
1.21e-06,0.009999999999999787,1.19e-06,4.8e-07,0.0,0.00119481,2.45219824
1.2e-06,0.009999999999999787,1.18e-06,1.61e-06,0.0,0.00117535,2.45219827
1.2e-06,0.009999999999999787,1.18e-06,7.7e-07,0.0,0.00115622,2.4521983
1.18e-06,0.009999999999999787,1.16e-06,8.9e-07,0.0,0.00113741,2.45219833
1.17e-06,0.009999999999999787,1.15e-06,5.5e-07,0.0,0.00111889,2.45219835
1.16e-06,0.009999999999999787,1.14e-06,1.02e-06,0.0,0.00110069,2.45219838
1.15e-06,0.009999999999999787,1.13e-06,7.4e-07,0.0,0.00108278,2.4521984
1.14e-06,0.009999999999999787,1.12e-06,8.7e-07,0.0,0.00106516,2.45219842
1.13e-06,0.009999999999999787,1.11e-06,3.5e-07,0.0,0.00104784,2.45219845
1.12e-06,0.009999999999999787,1.1e-06,1.11e-06,0.0,0.00103079,2.45219847
1.11e-06,0.009999999999999787,1.09e-06,2.65e-06,0.0,0.00101403,2.45219849
1.12e-06,0.009999999999999787,1.1e-06,8.3e-07,0.0,0.00099754,2.45219851
1.11e-06,0.009999999999999787,1.09e-06,1.18e-06,0.0,0.00098132,2.45219853
1.1e-06,0.009999999999999787,1.08e-06,1.45e-06,0.0,0.00096537,2.45219855
1.1e-06,0.009999999999999787,1.08e-06,5.4e-07,0.0,0.00094968,2.45219857
1.08e-06,0.009999999999999787,1.07e-06,9.5e-07,0.0,0.00093424,2.45219859
1.08e-06,0.009999999999999787,1.06e-06,8.8e-07,0.0,0.00091906,2.4521986
1.07e-06,0.009999999999999787,1.05e-06,6.2e-07,0.0,0.00090412,2.45219862
1.06e-06,0.009999999999999787,1.04e-06,1.66e-06,0.0,0.00088942,2.45219864
1.06e-06,0.009999999999999787,1.04e-06,1.37e-06,0.0,0.00087496,2.45219865
1.05e-06,0.009999999999999787,1.03e-06,6.1e-07,0.0,0.00086075,2.45219867
1.04e-06,0.009999999999999787,1.02e-06,1.26e-06,0.0,0.00084676,2.45219868
1.04e-06,0.009999999999999787,1.02e-06,8.1e-07,0.0,0.00083301,2.4521987
1.03e-06,0.009999999999999787,1.01e-06,1.45e-06,0.0,0.00081948,2.45219871
1.03e-06,0.009999999999999787,1.01e-06,7.9e-07,0.0,0.00080616,2.45219872
1.02e-06,0.009999999999999787,1e-06,1.26e-06,0.0,0.00079307,2.45219874
1.01e-06,0.009999999999999787,1e-06,6.5e-07,0.0,0.0007802,2.45219875
1e-06,0.009999999999999787,9.9e-07,5.1e-07,0.0,0.00076753,2.45219876
9.9e-07,0.009999999999999787,9.8e-07,6.7e-07,0.0,0.00075507,2.45219877
9.8e-07,0.009999999999999787,9.7e-07,1.21e-06,0.0,0.00074281,2.45219878
9.8e-07,0.009999999999999787,9.6e-07,6.1e-07,0.0,0.00073075,2.45219879
9.7e-07,0.009999999999999787,9.5e-07,4.8e-07,0.0,0.0007189,2.45219881
9.6e-07,0.009999999999999787,9.4e-07,6.9e-07,0.0,0.00070723,2.45219882
9.5e-07,0.009999999999999787,9.3e-07,2.25e-06,0.0,0.00069575,2.45219883
