t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
1.9530549937060275e-06,"[-0.00000000e+00 -0.00000000e+00  2.00000000e-07  1.30000000e-07
  5.00000000e-08 -4.10000000e-07  7.50000000e-07  8.10000000e-07
  1.90000000e-07  6.95512660e-01  5.94338900e-01  1.16511816e+00]",12,10,7.753982203196932e-07,0.4500773603417591,0.3130905292461547,1.6407386078991986e-07,1.0,8.5e-07,1.7e-06,,,0.99999927,0.99999965,3.8e-07,1.75,1.187499818086264,1.3124994975979205,0.18750051708039916,0.08947480563096133,-0.08947482160386172
2.1858757673219072e-06,"[-0.00000000e+00 -0.00000000e+00  2.20000000e-07  1.30000000e-07
  6.00000000e-08 -4.60000000e-07  8.40000000e-07  9.10000000e-07
  2.10000000e-07  6.95512610e-01  5.94338860e-01  1.16511811e+00]",12,10,8.807851966803271e-07,0.45519694529314053,0.3130905059613788,3.383574172282067e-07,1.0,9.5e-07,1.8e-06,,,0.99999918,0.99999961,4.3e-07,1.75,1.1874997964005187,1.312499437707066,0.1875005787210431,0.08947510522487828,-0.08947500951138461
2.438581183941773e-06,"[ 0.00000000e+00 -0.00000000e+00  2.50000000e-07  1.50000000e-07
  6.00000000e-08 -5.20000000e-07  9.40000000e-07  1.01000000e-06
  2.30000000e-07  6.95512570e-01  5.94338810e-01  1.16511807e+00]",12,10,9.964948873124096e-07,0.46053809739543405,0.3130904748200098,1.7874081289323545e-07,1.0,1.07e-06,1.91e-06,,,0.99999909,0.99999956,4.8e-07,1.75,1.187499772862658,1.3124993727010041,0.1875006456263807,0.08947500406338166,-0.08947500213337181
2.7350764323355385e-06,"[ 0.00000000e+00 -0.00000000e+00  2.80000000e-07  1.70000000e-07
  7.00000000e-08 -5.80000000e-07  1.05000000e-06  1.13000000e-06
  2.60000000e-07  6.95512520e-01  5.94338770e-01  1.16511803e+00]",12,10,1.1339403573830101e-06,0.4665535427084285,0.31309044336838665,2.0367822077982044e-07,1.0,1.2e-06,2.03e-06,,,0.99999897,0.99999951,5.4e-07,1.75,1.1874997452460307,1.3124992964303646,0.1875007241253963,0.08947497879411888,-0.08947503859545113
3.0346355381434006e-06,"[ 0.00000000e+00 -0.00000000e+00  3.10000000e-07  1.90000000e-07
  8.00000000e-08 -6.40000000e-07  1.16000000e-06  1.26000000e-06
  2.90000000e-07  6.95512470e-01  5.94338710e-01  1.16511798e+00]",12,10,1.2745787107712952e-06,0.4723768551096434,0.3130904236048649,3.29198982945184e-07,1.0,1.33e-06,2.15e-06,,,0.99999886,0.99999946,5.9e-07,1.75,1.187499717344038,1.3124992193715346,0.1875008034356589,0.08947519934488288,-0.08947519471373415
3.3518457865979296e-06,"[ 0.00000000e+00 -0.00000000e+00  3.40000000e-07  2.10000000e-07
  8.00000000e-08 -7.10000000e-07  1.29000000e-06  1.39000000e-06
  3.20000000e-07  6.95512420e-01  5.94338660e-01  1.16511793e+00]",12,10,1.4365867480074833e-06,0.5167872342820061,0.31309038070266654,3.648607280610601e-07,1.0,1.47e-06,2.15e-06,,,0.99999874,0.9999994,6.6e-07,1.75,1.1874996877978914,1.3124991377720496,0.18750088741919535,0.0894751558786385,-0.08947522840464682
3.6996575945704475e-06,"[ 0.00000000e+00 -0.00000000e+00  3.80000000e-07  2.30000000e-07
  9.00000000e-08 -7.80000000e-07  1.42000000e-06  1.53000000e-06
  3.50000000e-07  6.95512360e-01  5.94338600e-01  1.16511787e+00]",12,10,1.617250661215456e-06,0.5220423019086975,0.3130903455646156,3.3698851454234674e-07,1.0,1.62e-06,2.11e-06,,,0.99999861,0.99999934,7.3e-07,1.75,1.1874996554013857,1.3124990483004184,0.18750097950491806,0.08947535181072239,-0.08947538341493502
4.019449978753717e-06,"[ 0.00000000e+00 -0.00000000e+00  4.10000000e-07  2.50000000e-07
  1.10000000e-07 -8.50000000e-07  1.54000000e-06  1.67000000e-06
  3.80000000e-07  6.95512310e-01  5.94338550e-01  1.16511782e+00]",12,10,1.7849489028703338e-06,0.5267281277739222,0.3130903326784752,3.703531603225855e-07,1.0,1.76e-06,2.09e-06,,,0.99999849,0.99999928,7.9e-07,1.75,1.1874996256146666,1.3124989660364084,0.18750106417243018,0.08947544732602529,-0.08947547754086871
4.3297069214843e-06,"[ 0.00000000e+00 -0.00000000e+00  4.40000000e-07  2.70000000e-07
  1.10000000e-07 -9.20000000e-07  1.66000000e-06  1.79000000e-06
  4.10000000e-07  6.95512250e-01  5.94338500e-01  1.16511777e+00]",12,10,1.94905830616525e-06,0.5311458980541096,0.3130902792829652,3.488369028846287e-07,1.0,1.9e-06,2.08e-06,,,0.99999838,0.99999923,8.5e-07,1.75,1.1874995967161388,1.3124988862253166,0.18750114631537296,0.08947525867311369,-0.08947544100350098
4.639963864214883e-06,"[-0.00000000e+00 -0.00000000e+00  4.70000000e-07  2.90000000e-07
  1.20000000e-07 -9.90000000e-07  1.78000000e-06  1.92000000e-06
  4.40000000e-07  6.95512200e-01  5.94338450e-01  1.16511772e+00]",12,10,2.1145204055810045e-06,0.5354488530193497,0.3130902447943976,3.6852904243832446e-07,1.0,2.04e-06,1.54e-06,,,0.99999826,0.99999917,9.1e-07,1.75,1.187499567817519,1.3124988064140308,0.1875012284584885,0.08947546838279224,-0.08947559772793245
