t,params,num_params,num_time_steps,error_bound,error_bound_factor,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,100,,,0.0062810478741508234,0.00316546306489634,1.0,0.0,1e-06,,,0.0,0.0,0.0,,11.0,-5.999999999999995,11.0,10.964904781208636,-10.98243266482312
0.00023279416063381127,"[-1.39419000e-03  2.32650000e-04  0.00000000e+00  0.00000000e+00
  1.57126173e+00  1.57102931e+00  5.60000000e-07  5.60000000e-07]",8,100,,,0.006286077525699978,0.003167934198029154,1.0,1.46e-06,1.77e-06,,,-0.00512212,-0.00511393,8.18e-06,,11.002788386779393,-6.058115988083607,11.002762234453384,10.967641030845323,-10.985181875264024
0.0025607357669719237,"[-1.53590700e-02  2.52336000e-03  3.00000000e-07  1.00000000e-08
  1.57591522e+00  1.57335908e+00  6.21000000e-06  6.21000000e-06]",8,100,,,0.00633841520200255,0.003193623255276719,1.0,1.615e-05,1.617e-05,,,-0.05640953,-0.05631905,9.048e-05,,11.030716826598589,-6.63999714091743,11.027544991458432,10.99215729038847,-11.009831053169815
0.02410458713808554,"[-1.45950930e-01  2.05524500e-02  2.65090000e-04  9.00000000e-07
  1.61861937e+00  1.59489574e+00  7.06500000e-05  7.05400000e-05]",8,100,,,0.007666217802111745,0.0035735120578835886,0.99999997,0.00020387,0.00015831,,,-0.53275557,-0.53188042,0.00087515,,11.290805192649515,-12.04202986398447,11.007908411904651,10.97043874832883,-10.989144194669047
0.061704203178385666,"[-3.72718110e-01  3.85948400e-02  1.63367000e-03  1.16700000e-05
  1.68819867e+00  1.63193050e+00  3.66190000e-04  3.46500000e-04]",8,100,,,0.01326212193159534,0.00523596472018247,0.99999971,0.00091034,0.00054047,,,-1.32853808,-1.32633048,0.00220761,,11.727753439724633,-21.059035737223176,9.968600909829279,9.928533299189608,-9.94847916257038
0.1097289269061958,"[-6.40530940e-01  4.27094200e-02  2.21455000e-03  4.36400000e-05
  1.76009053e+00  1.67571018e+00  1.11043000e-03  1.05169000e-03]",8,100,,,0.012861043428779122,0.0052082933991800485,0.99999895,0.00128459,0.00102598,,,-2.17187574,-2.1686541,0.00322164,,12.194151249278988,-30.610048947819134,7.491090656570267,7.457906364665231,-7.474415807398709
0.1850499225070752,"[-9.69431340e-01  3.36241400e-02  7.82942000e-03  3.93590000e-04
  1.83180722e+00  1.72999165e+00  9.45571000e-03  9.15712000e-03]",8,100,,,0.05329753407501236,0.023228710378736292,0.99997708,0.00495629,0.00478756,,,-2.99577137,-2.98395871,0.01181267,,12.648211809108261,-39.84680525781102,3.7442022525120606,3.6028916427971147,-3.672126634085349
0.2537063329598325,"[-1.17747803e+00  2.39455900e-02  9.94235000e-03  5.44140000e-04
  1.86744100e+00  1.76192934e+00  1.41628000e-02  1.37413800e-02]",8,100,,,0.02817042813062779,0.013620535464405219,0.99997157,0.00540197,0.00533174,,,-3.3464835,-3.33672203,0.00976147,,12.846773078809084,-43.83701857114217,1.713059148728945,1.6512373029257976,-1.6817514393168398
0.40873209953019196,"[-1.42492169e+00  1.12763400e-02  1.03094600e-02  5.90750000e-04
  1.90186080e+00  1.79589770e+00  1.64167200e-02  1.59714900e-02]",8,100,,,0.009829278315613471,0.004959418139509983,0.99998589,0.0037766,0.00375589,,,-3.57133232,-3.56856543,0.0027669,,12.97863548712688,-46.45536996986543,0.2439762905034648,0.23521549124223348,-0.2395475835167445
0.5882727711099516,"[-1.52507180e+00  5.93261000e-03  9.93100000e-03  5.92660000e-04
  1.91331454e+00  1.80764936e+00  1.66845900e-02  1.62556700e-02]",8,100,,,0.0031049181320570193,0.0015698204210810001,0.99999435,0.00239679,0.00237698,,,-3.60237679,-3.60193163,0.00044516,,12.997874690542567,-46.831413193068045,0.023963221146031444,0.023087478841164407,-0.02352052973529454
0.7708649436977855,"[-1.55683006e+00  4.00127000e-03  9.74163000e-03  5.92810000e-04
  1.91641207e+00  1.81084755e+00  1.67565800e-02  1.63287200e-02]",8,100,,,0.0009646183489069307,0.0004888441113018286,0.99999689,0.00178852,0.0017636,,,-3.6052691,-3.60520964,5.946e-05,,12.999788937572303,-46.86829473735861,0.0022523814328483382,0.0021683618047690697,-0.0022099063745256273
0.9755933613271088,"[-1.56715500e+00  3.11824000e-03  9.66185000e-03  5.92830000e-04
  1.91727055e+00  1.81173577e+00  1.67873300e-02  1.63522100e-02]",8,100,,,0.00026704186103047384,0.00013488091717203733,0.9999978,0.001511,0.00148164,,,-3.60553254,-3.60552566,6.88e-06,,12.999977007598458,-46.871851269975465,0.0001617291233877438,0.00015549838982475747,-0.00015857810092670296
1.0,"[-1.56770749e+00  3.04904000e-03  9.65697000e-03  5.92830000e-04
  1.91731216e+00  1.81177886e+00  1.67894700e-02  1.63532600e-02]",8,100,,,0.00022993749333320742,0.00011582912280422292,0.99999788,0.00148696,0.00145712,,,-3.60553772,-3.6055323,5.42e-06,,12.999981153018863,-46.87192653066885,0.00011800206279310999,0.00011343020996129794,-0.00011568970075000743
