t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,0.0,5.577494881216557e-07,5.577494881216557e-07,3.501046936511124e-07,1.0,0.0,1e-06,,,0.3162,0.3162,0.0,1.3066,0.6379151399999999,0.0011015070479999973,0.5379327,0.5379325182574143,-0.5379326091285516
5.475892564441064e-05,"[-5.26300000e-05 -2.38100000e-05 -0.00000000e+00  0.00000000e+00
  1.57083395e+00  1.57077252e+00 -0.00000000e+00 -0.00000000e+00]",8,10,6.736760240440554e-05,2.9335944514918766,3.8628224721001747e-07,1.9626809551265025e-07,1.0,0.0,1e-06,,,0.31614108,0.31614108,0.0,1.3066,0.6379371117679108,0.0010398987535179321,0.5379919270716195,0.5379916157565645,-0.5379917714140174
9.457694520753903e-05,"[-9.09100000e-05 -4.11200000e-05 -0.00000000e+00  0.00000000e+00
  1.57086131e+00  1.57075521e+00 -0.00000000e+00  0.00000000e+00]",8,10,0.00018426037523908733,2.9342585169104702,4.88567242346853e-07,2.5589384718131415e-07,1.0,0.0,1e-06,,,0.31609824,0.31609824,-0.0,1.3066,0.6379530907073169,0.000995096023833107,0.5380349944904035,0.5380347575671007,-0.5380348760286328
0.0001343949647706674,"[-1.29180000e-04 -5.84300000e-05 -0.00000000e+00  0.00000000e+00
  1.57088867e+00  1.57073790e+00 -0.00000000e+00  0.00000000e+00]",8,10,0.00020649753500995814,0.0004438967151753487,5.301966331797002e-07,3.0360241800840667e-07,1.0,0.0,1e-06,,,0.31605539,0.31605539,-0.0,1.3066,0.6379690714315385,0.00095028982489169,0.538078062180029,0.5380778054052151,-0.5380779337924815
0.00017503198407314168,"[-1.68240000e-04 -7.61000000e-05 -0.00000000e+00 -0.00000000e+00
  1.57091659e+00  1.57072023e+00 -0.00000000e+00  0.00000000e+00]",8,10,0.00020652284069201234,0.0005752843839322563,3.315299073053448e-07,1.780071091033518e-07,1.0,0.0,1e-06,,,0.31601166,0.31601166,-0.0,1.3066,0.6379853826948175,0.0009045584756240295,0.5381220159725093,0.5381220595710987,-0.538122037771749
0.000436442445523615,"[-4.19510000e-04 -1.89830000e-04 -0.00000000e+00  0.00000000e+00
  1.57109627e+00  1.57060656e+00 -0.00000000e+00 -0.00000000e+00]",8,10,0.00020666919332568208,0.0004939665619900155,3.775614338910558e-07,2.2491392795387988e-07,1.0,0.0,1e-06,,,0.31573024,0.31573024,-0.0,1.3066,0.6380903548071691,0.0006102901476222436,0.5384047699599797,0.5384048531116618,-0.5384048115357494
0.0015765080189589374,"[-1.51534000e-03 -6.86720000e-04 -0.00000000e+00  0.00000000e+00
  1.57188078e+00  1.57011043e+00  0.00000000e+00 -0.00000000e+00]",8,10,0.00020682612092084995,0.0005325961161895335,4.261836304090944e-07,2.554008461982566e-07,1.0,0.0,1e-06,,,0.3145012,0.3145012,0.0,1.3066,0.6385490636225805,-0.0006748317360614047,0.5396380576393277,0.539637890030048,-0.5396379738345971
0.004428855771458237,"[-0.00425695 -0.00193635 -0.          0.          1.57384991  1.56886648
  0.         -0.        ]",8,10,0.00021038976791003903,0.0005022270061849979,5.11654755872172e-07,2.8270746041529355e-07,1.0,0.0,1e-06,,,0.31141393,0.31141393,-0.0,1.3066,0.6397031634665381,-0.0039026258245415555,0.5427245295213976,0.5427243817165733,-0.5427244556188545
0.009137266151011576,"[-0.00878219 -0.00401943 -0.          0.          1.57712024  1.56680468
  0.          0.        ]",8,10,0.00021417685855399762,0.0006052521521080975,6.412695286080245e-07,4.38041314808984e-07,1.0,0.0,1e-06,,,0.30627919,0.30627919,-0.0,1.3066,0.6416284390197654,-0.009269953576111578,0.5478214968483306,0.5478210502752511,-0.5478212735615853
0.013860275302934027,"[-0.01332056 -0.00613451 -0.          0.          1.58042546  1.56472601
  0.         -0.        ]",8,10,0.00021636509808179775,0.000530383476395925,3.3052374441651755e-07,1.7032485504148957e-07,1.0,0.0,1e-06,,,0.30108031,0.3010803,-0.0,1.3066,0.6435849943696984,-0.014702938008258677,0.5529356454557375,0.552935570915453,-0.5529356081855406
