t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,0.0,2.9999999999999996,2.9999999999999996,3.353175963196686e-16,1.0,0.0,1e-06,,,0.0,0.0,0.0,5.0,11.0,,11.0,2.000000000000002,2.0000000000000018
0.01,"[ 0.         -0.         -0.          0.          1.57079633  1.57079633
  0.02        0.02      ]",8,10,0.029999999999999995,2.9999999999999996,2.9999999999999996,3.8161747295090554e-16,0.99910029,0.02999854,0.02999854,,,0.0,0.0,-0.0,5.0,11.00079989333902,,11.00079989333902,2.000799893339023,2.0007998933390234
0.02,"[ 7.99950000e-04 -0.00000000e+00 -0.00000000e+00  0.00000000e+00
  1.57079633e+00  1.57079633e+00  3.99960000e-02  3.99960000e-02]",8,10,0.05999999999999999,2.999999040128044,2.999999040128044,0.0011999194897026329,0.99640512,0.05998433,0.05998433,,,0.0,0.00239984,0.00239984,5.0,11.001600319220934,,11.00159455999012,2.001600319220938,2.001600319220937
0.03,"[ 0.00239936 -0.          0.          0.          1.57079633  1.57079633
  0.05996403  0.05996403]",8,10,0.08999999040128043,2.9999913646103153,2.9999913646103153,0.003599026439816019,0.99192633,0.08994463,0.08994461,,,0.0,0.00719807,0.00719807,5.0,11.002401271857975,,11.002349459594438,2.002401271857977,2.002401271857976
0.04,"[ 0.00479648 -0.          0.          0.          1.57079633  1.57079633
  0.07988024  0.07988024]",8,10,0.11999990404738359,2.9999654906773814,2.9999654906773814,0.0071946157176500545,0.98568361,0.1198667,0.11986659,,,0.0,0.0143894,0.0143894,5.0,11.003202733482784,,11.002995678737966,2.0032027334827847,2.0032027334827847
0.05,"[ 0.0079883  -0.         -0.          0.          1.57079633  1.57079633
  0.09972107  0.09972107]",8,10,0.1499995589541574,2.9999042811864904,2.9999042811864904,0.011981935066666243,0.97770438,0.14973783,0.14973742,,,-0.0,0.02396463,0.02396463,5.0,11.004004668617576,,11.003430364898612,2.0040046686175823,2.0040046686175814
0.060000000000000005,"[ 0.01197053 -0.         -0.          0.          1.57079633  1.57079633
  0.11946337  0.11946337]",8,10,0.1799986017660223,2.999785062131961,2.999785062131961,0.017954081917731023,0.96802367,0.17954537,0.17954419,,,0.0,0.03591074,0.03591074,5.0,11.004807018816596,,11.003517437806652,2.0048070188165954,2.0048070188165963
0.07,"[ 0.01673771 -0.         -0.          0.          1.57079633  1.57079633
  0.13908453  0.13908453]",8,10,0.2099964523873419,2.9995797835058244,2.9995797835058244,0.025101873209339542,0.95668394,0.20927669,0.20927391,,,0.0,0.05021078,0.05021078,5.0,11.005609698044767,,11.003088575661621,2.0056096980447684,2.0056096980447697
0.08,"[ 0.02228317 -0.         -0.          0.          1.57079633  1.57079633
  0.15856262  0.15856262]",8,10,0.23999225022240014,2.9992552213452233,2.9992552213452233,0.03341369106831648,0.94373489,0.23891926,0.23891344,,,0.0,0.06684398,0.06684398,5.0,11.00641258883022,,11.001944471596804,2.006412588830222,2.006412588830222
0.09,"[ 0.02859913 -0.         -0.          0.          1.57079633  1.57079633
  0.17787648  0.17787648]",8,10,0.2699848024358524,2.9987732182357507,2.9987732182357507,0.04287530781081249,0.92923318,0.26846061,0.26844955,,,0.0,0.0857857,0.0857857,5.0,11.007215539298025,,10.99985635370603,2.007215539298027,2.007215539298027
0.09999999999999999,"[ 0.03567673 -0.         -0.          0.          1.57079633  1.57079633
  0.19700585  0.19700585]",8,10,0.2999725346182099,2.998090959045801,2.998090959045801,0.053469694251497,0.91324223,0.29788835,0.29786882,,,-0.0,0.10700748,0.10700748,5.0,11.008018361158493,,10.99656775987067,2.0080183611585007,2.0080183611585003
