t,params,num_params,num_time_steps,error_bound,error_grad,resid,fidelity,true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,variance,dtdt_trained,re_im_grad
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,0.05231743119938983,,1.0,0.0,0.0,0.0,0j,0j,0j,,19.000000000000004,(19.000000000000004+0j),,
0.00021056825480154288,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,0.17672573683453285,,1.0,3.33e-06,0.0009178147715109743,0.0009191866274513286,(-0.00800105+0j),(-0.00801297-0j),(-1.192e-05-0j),,18.99750168823747,(18.997437480526663-6.787250789146885e-24j),,
0.002156401630969496,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,0.6449047844222685,,1.0,3.409e-05,0.009395847519356165,0.009409939977435673,(-0.0818798+0j),(-0.08200233+0j),(-0.00012252+0j),,18.975666030497347,(18.968941649176976+0j),,
0.014654490662585144,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,1.773635160410607,,0.99999996,0.00022959,0.06357780322034684,0.06367428210264858,(-0.55192762+0j),(-0.5527673-0j),(-0.00083968-0j),,18.889822396052256,(18.584270711503763-5.993115042037737e-20j),,
0.050999167127271844,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,2.9916634755576696,,0.99999926,0.00105446,0.2144834884489523,0.2147059895816637,(-1.81557342+0j),(-1.81749561-0j),(-0.00192219-0j),,19.15845673147388,(15.855166427249362-1.5764261539047274e-18j),,
0.1064514769592678,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,3.121336509838462,,0.99999489,0.00312475,0.409469861324941,0.40959772347853385,(-3.250796+0j),(-3.25237294+0j),(-0.00157694+0j),,20.629052252885007,(10.051122510688732+1.128393538402055e-17j),,
0.11475064458795992,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,3.244707335299896,,0.99999404,0.00346205,0.43423550358846363,0.4343491754362356,(-3.41085278+0j),(-3.41243179+0j),(-0.00157901+0j),,20.903157964122947,(9.258467269792979+1.1839251058802632e-17j),,
0.12304981221665204,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,3.3525483668883953,,0.9999902,0.00456445,0.45784659469069133,0.458190028515866,(-3.55810301+0j),(-3.56130295+0j),(-0.00319993+0j),,21.187498299304885,(8.504619627658919+2.471150330046372e-17j),,
0.13137138020343758,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,3.8224049762775962,,0.99998065,0.00652101,0.48038542622561053,0.48121756491276063,(-3.69366305+0j),(-3.70004097+0j),(-0.00637792+0j),,21.48102363947607,(7.7907204571890265+0j),,
0.18490388470442004,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,4.149889561844563,,0.99992426,0.01421655,0.6005717303955714,0.6020745506967561,(-4.33027239+0j),(-4.34082959+0j),(-0.01055719+0j),,23.23857398869764,(4.395772487253019+0j),,
0.27521025348520645,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,4.274568224658556,,0.99993875,0.01446151,0.7299124094195008,0.7305826836566653,(-4.84881738+0j),(-4.85543167+0j),(-0.00661428+0j),,25.35468232964737,(1.7794656652722374+0j),,
0.3764541234577899,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,(4.332534304822791+7.627307217509909e-19j),,0.99996702,0.01284819,0.8115605557712622,0.8121851280827413,(-5.08634488+0j),(-5.09087923+0j),(-0.00453434+0j),,26.64541608738255,(0.7283647914531386+7.065014165665237e-17j),,
0.5205692851987597,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,4.351884521855682,,0.99998883,0.0123338,0.8732346481384021,0.8736726994127285,(-5.21209902+0j),(-5.21395817+0j),(-0.00185915+0j),,27.41459266299605,(0.22923283074573675+0j),,
0.6920988757663534,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,4.357370631062518,,0.99999697,0.01287232,0.9092026546664845,0.9094207420960984,(-5.25670434+0j),(-5.25718898-0j),(-0.00048464-0j),,27.69916816944314,(0.06113216781849573-1.4591630633973898e-16j),,
0.8917870765441201,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,4.3582270309588145,,0.99999857,0.01346465,0.9287912663422054,0.9289144454272861,(-5.26955936+0j),(-5.26965888+0j),(-9.952e-05+0j),,27.78264870624073,(0.013344037560045763+0j),,
1.0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,10,,0.0,,0.99999875,0.01363326,0.9344650547181557,0.934571670830087,(-5.27157865+0j),(-5.27161738+0j),(-3.873e-05+0j),,27.79582832682665,(0.0058785127246423485+1.4631677484143444e-16j),,
