eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|norm(H)|
0.0,0.0001,0,5.6e-07,0,0.73343895,1.3066
0.0,0.0001,0,6.2e-07,0,0.73442624,1.3066
