t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
0.004404232968184576,"[-0.02649878  0.00428704  0.          0.          1.57960261  1.57520044
 -0.         -0.        ]",8,100,0,0.0,0.0,1.1718388365615667e-15,1.0,0.0,1e-06,,,-0.09709866,-0.09709866,-0.0,5.0,11.052990862820069,-7.103309982952286,11.043562713174556,11.04356271317457,-11.043562713174566
0.009024849106526692,"[-0.05443845  0.00852966  0.          0.          1.58882717  1.57982006
 -0.         -0.        ]",8,100,0,0.0,0.0,1.3035446505133313e-15,1.0,0.0,1e-06,,,-0.19928879,-0.19928879,0.0,5.0,11.10881917021192,-8.26429679407513,11.069103147328025,11.069103147328018,-11.069103147328024
0.05523101048994785,"[-0.33502314  0.03649633 -0.         -0.          1.6769272   1.62558177
  0.          0.        ]",8,100,0,0.0,0.0,1.3720354007417927e-15,1.0,2e-08,1e-06,,,-1.19783684,-1.19783692,-8e-08,5.0,11.65714415828301,-19.600447483023885,10.222330871759908,10.222330871759935,-10.222330871759926
0.11324621117193179,"[-0.66003335  0.04214961 -0.         -0.          1.76447891  1.6784487
 -0.          0.        ]",8,100,0,0.0,0.0,7.560685340373279e-16,1.0,9e-08,1e-06,,,-2.22378825,-2.22378864,-3.9e-07,5.0,12.22519724714339,-31.23366056603413,7.279961336039069,7.279961336039071,-7.279961336039071
0.17126141185391572,"[-0.92364841  0.03398252  0.         -0.          1.82189361  1.72063894
  0.          0.        ]",8,100,0,4.214684851089403e-08,4.2146848510894035e-08,7.211847404028349e-16,1.0,2e-07,1.02e-06,,,-2.88636468,-2.88636523,-5.5e-07,5.0,12.594691970139257,-38.73867211176128,4.26358771489698,4.263587714896985,-4.263587714896983
0.17211015787241696,"[-0.92699509  0.03383684  0.         -0.          1.82254675  1.72116402
  0.          0.        ]",8,100,0,4.214684851089403e-08,4.2146848510894035e-08,3.3443844232786355e-16,1.0,2e-07,1.02e-06,,,-2.89357013,-2.89357068,-5.5e-07,5.0,12.598724123195908,-38.82024647928098,4.225972839092192,4.225972839092194,-4.225972839092194
0.1729589038909182,"[-0.93032722  0.03369104  0.         -0.          1.82319527  1.72168648
  0.          0.        ]",8,100,0,4.214684851089403e-08,4.2146848510894035e-08,7.913266365281323e-16,1.0,2e-07,1.02e-06,,,-2.90071193,-2.90071247,-5.4e-07,5.0,12.602721000652686,-38.90109914974617,4.188588148428096,4.188588148428091,-4.188588148428093
0.1744372114079245,"[-0.9360963   0.0334369   0.         -0.          1.82431389  1.7225902
  0.          0.        ]",8,100,0,5.960464477539063e-08,5.960464477539063e-08,1.0169841330040266e-15,1.0,2e-07,1.02e-06,,,-2.91300036,-2.9130009,-5.3e-07,5.0,12.60959898490195,-39.04021472438454,4.12402475087185,4.12402475087185,-4.124024750871847
0.17553592044304275,"[-0.94035551  0.03324789  0.         -0.          1.82513634  1.72325671
  0.          0.        ]",8,100,0,0.0,0.0,7.037412919779382e-16,1.0,2e-07,1.02e-06,,,-2.92201029,-2.92201081,-5.3e-07,5.0,12.614642605433527,-39.142212749178405,4.076495415727431,4.076495415727435,-4.076495415727433
0.17658084975832966,"[-0.94438376  0.03306808  0.         -0.          1.82591154  1.72388655
  0.          0.        ]",8,100,0,0.0,0.0,5.128098097235082e-16,1.0,1.9e-07,1.02e-06,,,-2.93048267,-2.93048319,-5.2e-07,5.0,12.619385836989517,-39.23812401585818,4.03165408449696,4.031654084496963,-4.031654084496964
0.17777603418770568,"[-0.94896443  0.03286238  0.         -0.          1.82678994  1.7246021
  0.          0.        ]",8,100,0,0.0,0.0,5.460804160178675e-16,1.0,1.9e-07,1.02e-06,,,-2.94005894,-2.94005946,-5.2e-07,5.0,12.62474767944095,-39.34652994441215,3.9807980498683637,3.9807980498683713,-3.9807980498683713
0.1789712186170817,"[-0.95351655  0.0326567   0.         -0.          1.82765958  1.72531251
  0.          0.        ]",8,100,0,0.0,0.0,6.33741312882449e-16,1.0,1.9e-07,1.02e-06,,,-2.94951421,-2.94951471,-5.1e-07,5.0,12.63004240291112,-39.45356408546985,3.9304053492711386,3.930405349271138,-3.9304053492711395
0.18057916381383746,"[-0.95959585  0.03238009  0.         -0.          1.8288159   1.72626016
  0.          0.        ]",8,100,0,0.0,0.0,6.82636154616628e-16,1.0,1.9e-07,1.02e-06,,,-2.96204591,-2.96204641,-5e-07,5.0,12.637060845659809,-39.5954207669638,3.8633419225399646,3.863341922539968,-3.8633419225399663
0.1821871090105932,"[-0.96562379  0.03210369  0.         -0.          1.82995676  1.72719855
  0.          0.        ]",8,100,0,0.0,0.0,2.127936274619993e-16,1.0,1.9e-07,1.02e-06,,,-2.97436329,-2.97436379,-4.9e-07,5.0,12.64396036788966,-39.73484811225999,3.7971204373690846,3.79712043736909,-3.79712043736909
0.18586512801656568,"[-0.97922003  0.03147277  0.         -0.          1.83250931  1.72931048
  0.          0.        ]",8,100,0,0.0,0.0,6.304063551808398e-16,1.0,1.8e-07,1.02e-06,,,-3.0017469,-3.00174738,-4.7e-07,5.0,12.659303170904824,-40.044806363965186,3.6488158668097466,3.6488158668097497,-3.6488158668097497
0.19098098928644935,"[-0.99769073  0.03059996  0.         -0.          1.83593157  1.73216891
  0.          0.        ]",8,100,0,0.0,0.0,5.816727830469561e-16,1.0,1.8e-07,1.02e-06,,,-3.03805555,-3.038056,-4.5e-07,5.0,12.679655391405756,-40.455761855855926,3.4498711182137303,3.4498711182137374,-3.4498711182137383
0.19609685055633302,"[-1.01565503  0.02973502  0.         -0.          1.83921056  1.73493669
  0.          0.        ]",8,100,0,8.429369702178806e-08,8.429369702178807e-08,5.026917840283863e-16,1.0,1.7e-07,1.02e-06,,,-3.0723722,-3.07237262,-4.2e-07,5.0,12.69890061769339,-40.8441422167922,3.2594270969013124,3.259427096901309,-3.259427096901307
0.1978642543046679,"[-1.02174491  0.02943844  0.         -0.          1.84031121  1.73587213
  0.          0.        ]",8,100,0,0.0,0.0,5.450509175488476e-16,1.0,1.7e-07,1.01e-06,,,-3.08378054,-3.08378096,-4.2e-07,5.0,12.705300708332963,-40.97325031288389,3.1955957190560103,3.195595719056019,-3.1955957190560187
0.19963165805300276,"[-1.02777556  0.02914315  0.         -0.          1.84139576  1.73679703
  0.          0.        ]",8,100,0,0.0,0.0,6.165348701360629e-16,1.0,1.7e-07,1.01e-06,,,-3.09496502,-3.09496543,-4.1e-07,5.0,12.711576277167216,-41.09982177843706,3.1327652547783345,3.132765254778332,-3.1327652547783322
0.20040354793661022,"[-1.03039088  0.02901461  0.         -0.          1.84186443  1.73719767
  0.          0.        ]",8,100,0,0.0,0.0,2.583027376408115e-16,1.0,1.7e-07,1.01e-06,,,-3.09978036,-3.09978077,-4.1e-07,5.0,12.714278473727909,-41.15431455279221,3.105637668845599,3.105637668845598,-3.1056376688455987
0.20117543782021768,"[-1.03299498  0.02888634  0.         -0.          1.8423301   1.73759633
  0.          0.        ]",8,100,0,0.0,0.0,5.856933383019484e-16,1.0,1.7e-07,1.01e-06,,,-3.10455397,-3.10455437,-4e-07,5.0,12.716957448799619,-41.208334466965646,3.078699610906545,3.0786996109065563,-3.078699610906554
0.2088943366562923,"[-1.05842609  0.02761951  0.         -0.          1.846826    1.74147478
  0.          0.        ]",8,100,0,0.0,0.0,3.0409055902035543e-16,1.0,1.6e-07,1.01e-06,,,-3.15005865,-3.15005902,-3.7e-07,5.0,12.742505083556022,-41.72325195767294,2.81963327910786,2.819633279107866,-2.8196332791078658
0.22044947207871046,"[-1.09447204  0.02578466  0.         -0.          1.85304107  1.74692422
  0.          0.        ]",8,100,0,0.0,0.0,3.535865512462168e-16,1.0,1.5e-07,1.01e-06,,,-3.21105665,-3.21105697,-3.2e-07,5.0,12.776781778054108,-42.413395277633725,2.465894912581252,2.4658949125812524,-2.465894912581253
0.23663998427637675,"[-1.14107824  0.02335674  0.         -0.          1.86081305  1.75388059
  0.          0.        ]",8,100,0,0.0,0.0,3.389625703145273e-16,1.0,1.4e-07,1.01e-06,,,-3.28372995,-3.28373022,-2.7e-07,5.0,12.817670551931739,-43.23548118611738,2.034786403328038,2.034786403328042,-2.034786403328041
0.2409153833458646,"[-1.15265946  0.02274548  0.         -0.          1.8626996   1.75559252
  0.          0.        ]",8,100,0,0.0,0.0,6.190956298498483e-16,1.0,1.3e-07,1.01e-06,,,-3.30068909,-3.30068934,-2.6e-07,5.0,12.827221372187388,-43.42729735887849,1.9326712248450644,1.9326712248450721,-1.9326712248450708
0.24519078241535244,"[-1.16394847  0.02214705  0.         -0.          1.86452182  1.75725458
  0.          0.        ]",8,100,0,0.0,0.0,2.3985867508733214e-16,1.0,1.3e-07,1.01e-06,,,-3.31679488,-3.31679512,-2.4e-07,5.0,12.836295038623028,-43.60945143159627,1.8351651769633293,1.8351651769633321,-1.8351651769633321
0.25284324179251955,"[-1.18344317  0.02110821  0.         -0.          1.8676302   1.7601088
  0.          0.        ]",8,100,0,0.0,0.0,6.828984820302892e-16,1.0,1.3e-07,1.01e-06,,,-3.34361311,-3.34361333,-2.2e-07,5.0,12.851411708223951,-43.912738204553825,1.6716615874924727,1.6716615874924794,-1.6716615874924794
0.3293678355641906,"[-1.33509014  0.01288311  0.          0.          1.89023444  1.78152975
  0.          0.        ]",8,100,0,0.0,0.0,5.621095353008507e-15,1.0,7.8e-07,1.27e-06,,,-3.50832804,-3.50832728,7.6e-07,5.0,12.944537954436463,-45.77464072089823,0.6361776809576298,0.636177680957634,-0.6361776809576326
0.3575026497404119,"[-1.3747593   0.01071284  0.          0.          1.89570541  1.78686589
  0.          0.        ]",8,100,0,0.0,0.0,8.552972515120314e-16,1.0,6.4e-07,1.19e-06,,,-3.53833268,-3.53833216,5.2e-07,5.0,12.961579836263976,-46.113578548973415,0.4417853738771811,0.4417853738771756,-0.4417853738771752
0.3856374639166332,"[-1.40783111  0.00890286  0.          0.          1.90012575  1.79121114
  0.          0.        ]",8,100,0,0.0,0.0,4.1709427195311706e-16,1.0,5.3e-07,1.13e-06,,,-3.55914024,-3.55913988,3.6e-07,5.0,12.973422852327081,-46.3485498262707,0.305946197993471,0.3059461979934771,-0.30594619799347694
0.4197898118932162,"[-1.44063012  0.00710844  0.          0.          1.90437738  1.79541476
  0.          0.        ]",8,100,0,0.0,0.0,4.3795231414545767e-16,1.0,4.3e-07,1.09e-06,,,-3.57598321,-3.57598298,2.3e-07,5.0,12.983030566574435,-46.53868703999002,0.19537629348230823,0.19537629348232183,-0.19537629348232186
0.4377160660125562,"[-1.45512868  0.00631561  0.          0.          1.90621211  1.79723504
  0.          0.        ]",8,100,0,4.712160915387243e-08,4.712160915387242e-08,6.704471145486616e-16,1.0,3.8e-07,1.07e-06,,,-3.58222244,-3.58222226,1.8e-07,5.0,12.986596284231958,-46.60910048938224,0.15427998509147223,0.15427998509147062,-0.1542799850914703
0.4445166391336511,"[-1.46019823  0.00603846  0.          0.          1.90684679  1.7978655
  0.          0.        ]",8,100,0,0.0,0.0,3.933066598584056e-16,1.0,3.6e-07,1.06e-06,,,-3.58422946,-3.5842293,1.6e-07,5.0,12.987744285180327,-46.63174800470742,0.14104463212151153,0.14104463212152157,-0.14104463212152155
0.45131721225474597,"[-1.46504654  0.00577343  0.          0.          1.90745033  1.79846537
  0.          0.        ]",8,100,0,5.21540641784668e-08,5.21540641784668e-08,3.021233054109779e-15,1.0,3.5e-07,1.06e-06,,,-3.58606426,-3.58606411,1.5e-07,5.0,12.98879425476552,-46.65245069703261,0.1289384364509054,0.12893843645090197,-0.12893843645090233
0.4567680393145149,"[-1.46877929  0.00556941  0.          0.          1.90791265  1.79892511
  0.          0.        ]",8,100,0,5.320778808402158e-08,5.3207788084021586e-08,2.261888459916411e-15,1.0,3.3e-07,1.05e-06,,,-3.58742051,-3.58742037,1.4e-07,5.0,12.989570689705078,-46.66775277978793,0.11998575714291171,0.11998575714291176,-0.1199857571429121
0.4578621524040158,"[-1.46951257  0.00552933  0.          0.          1.90800323  1.79901521
  0.          0.        ]",8,100,0,2.5266148087103915e-08,2.526614808710392e-08,2.1550576107761184e-15,1.0,3.3e-07,1.05e-06,,,-3.58768118,-3.58768104,1.4e-07,5.0,12.989719950366453,-46.67069368735829,0.11826469540310569,0.11826469540311192,-0.11826469540311203
0.4589562654935167,"[-1.4702406   0.00548954  0.          0.          1.90809308  1.79910459
  0.          0.        ]",8,100,0,0.0,0.0,2.2204799685766986e-15,1.0,3.3e-07,1.05e-06,,,-3.58793811,-3.58793797,1.4e-07,5.0,12.989867080599435,-46.67359237750442,0.11656819889655168,0.11656819889655017,-0.11656819889655
0.4617337499442235,"[-1.47206543  0.00538981  0.          0.          1.90831795  1.79932829
  0.          0.        ]",8,100,0,5.294632316958865e-08,5.294632316958865e-08,1.7330111156156972e-15,1.0,3.2e-07,1.05e-06,,,-3.5885739,-3.58857377,1.3e-07,5.0,12.99023121690517,-46.680765368192596,0.11236950925495393,0.11236950925495039,-0.11236950925495075
0.46362146405927024,"[-1.4732868   0.00532306  0.          0.          1.90846817  1.79947776
  0.          0.        ]",8,100,0,1.0536712127723507e-08,1.0536712127723509e-08,1.672490296888112e-15,1.0,3.2e-07,1.05e-06,,,-3.5889929,-3.58899277,1.3e-07,5.0,12.990471222585327,-46.68549231726421,0.10960213326558232,0.1096021332655747,-0.10960213326557491
0.465509178174317,"[-1.47449311  0.00525714  0.          0.          1.90861631  1.79962519
  0.          0.        ]",8,100,0,0.0,0.0,1.4245623189880076e-15,1.0,3.2e-07,1.05e-06,,,-3.58940157,-3.58940145,1.2e-07,5.0,12.99070534617456,-46.6901027600574,0.10690260530664908,0.10690260530665739,-0.10690260530665763
0.4767089441000216,"[-1.48135028  0.00488245  0.          0.          1.9094541   1.80045924
  0.          0.        ]",8,100,0,5.84288952550222e-08,5.842889525502221e-08,8.923360206107483e-16,1.0,2.9e-07,1.04e-06,,,-3.59162735,-3.59162724,1.1e-07,5.0,12.991980995181121,-46.715211189670725,0.0921947335619695,0.09219473356196596,-0.09219473356196602
0.4847650123920311,"[-1.48597956  0.00462953  0.          0.          1.91001544  1.80101838
  0.          0.        ]",8,100,0,8.212554337474929e-08,8.212554337474928e-08,8.523316301223909e-16,1.0,2.8e-07,1.04e-06,,,-3.59303642,-3.59303632,1e-07,5.0,12.992789072562218,-46.731104985022924,0.08287905211414426,0.08287905211414437,-0.0828790521141445
0.4928210806840406,"[-1.49036984  0.0043897   0.          0.          1.9105445   1.80154558
  0.          0.        ]",8,100,0,0.0,0.0,6.287055946581654e-16,1.0,2.7e-07,1.04e-06,,,-3.59430309,-3.594303,9e-08,5.0,12.993515859399794,-46.74539141776159,0.0745018058241147,0.074501805824113,-0.07450180582411291
